"day","tra"
"20140930",true
"20141001",false
"20141002",false
"20141003",false
"20141004",false
"20141005",false
"20141006",false
"20141007",false
"20141008",true
"20141009",true
"20141010",true
"20141011",false
"20141012",false
"20141013",true
"20141014",true
"20141015",true
"20141016",true
"20141017",true
"20141018",false
"20141019",false
"20141020",true
"20141021",true
"20141022",true
"20141023",true
"20141024",true
"20141025",false
"20141026",false
"20141027",true
"20141028",true
"20141029",true
"20141030",true
"20141031",true
"20141101",false
"20141102",false
"20141103",true
"20141104",true
"20141105",true
"20141106",true
"20141107",true
"20141108",false
"20141109",false
"20141110",true
"20141111",true
"20141112",true
"20141113",true
"20141114",true
"20141115",false
"20141116",false
"20141117",true
"20141118",true
"20141119",true
"20141120",true
"20141121",true
"20141122",false
"20141123",false
"20141124",true
"20141125",true
"20141126",true
"20141127",true
"20141128",true
"20141129",false
"20141130",false
"20141201",true
"20141202",true
"20141203",true
"20141204",true
"20141205",true
"20141206",false
"20141207",false
"20141208",true
"20141209",true
"20141210",true
"20141211",true
"20141212",true
"20141213",false
"20141214",false
"20141215",true
"20141216",true
"20141217",true
"20141218",true
"20141219",true
"20141220",false
"20141221",false
"20141222",true
"20141223",true
"20141224",true
"20141225",true
"20141226",true
"20141227",false
"20141228",false
"20141229",true
"20141230",true
"20141231",true
"20150101",false
"20150102",false
"20150103",false
"20150104",false
"20150105",true
"20150106",true
"20150107",true
"20150108",true
"20160815",true
"20150110",false
"20150111",false
"20160819",true
"20160820",false
"20160821",false
"20160822",true
"20160823",true
"20160824",true
"20160825",true
"20160826",true
"20160827",false
"20160828",false
"20160829",true
"20160830",true
"20160831",true
"20160901",true
"20160902",true
"20160903",false
"20160904",false
"20160905",true
"20160906",true
"20160907",true
"20160908",true
"20160909",true
"20160910",false
"20160911",false
"20160912",true
"20160913",true
"20160914",true
"20160915",false
"20160916",false
"20160917",false
"20160918",false
"20160919",true
"20160920",true
"20160921",true
"20160922",true
"20160923",true
"20160924",false
"20160925",false
"20160926",true
"20160927",true
"20160928",true
"20160929",true
"20160930",true
"20161001",false
"20161002",false
"20161003",false
"20161004",false
"20161005",false
"20161006",false
"20161007",false
"20161008",false
"20161009",false
"20161010",true
"20161011",true
"20161012",true
"20161013",true
"20161014",true
"20161015",false
"20161016",false
"20161017",true
"20161018",true
"20161019",true
"20161020",true
"20161021",true
"20161022",false
"20161023",false
"20161024",true
"20161025",true
"20161026",true
"20161027",true
"20161028",true
"20161029",false
"20161030",false
"20161031",true
"20161101",true
"20161102",true
"20161103",true
"20161104",true
"20161105",false
"20161106",false
"20161107",true
"20161108",true
"20161109",true
"20161110",true
"20161111",true
"20161112",false
"20161113",false
"20161114",true
"20161115",true
"20161116",true
"20161117",true
"20161118",true
"20161119",false
"20161120",false
"20161121",true
"20161122",true
"20161123",true
"20161124",true
"20161125",true
"20161126",false
"20161127",false
"20161128",true
"20161129",true
"20161130",true
"20161201",true
"20161202",true
"20161203",false
"20161204",false
"20161205",true
"20161206",true
"20161207",true
"20161208",true
"20161209",true
"20161210",false
"20161211",false
"20161212",true
"20161213",true
"20161214",true
"20161215",true
"20161216",true
"20161217",false
"20161218",false
"20161219",true
"20161220",true
"20161221",true
"20161222",true
"20161223",true
"20161224",false
"20161225",false
"20161226",true
"20161227",true
"20161228",true
"20161229",true
"20161230",true
"20161231",false
"20170101",false
"20170102",false
"20170103",true
"20170104",true
"20170105",true
"20170106",true
"20170107",false
"20170108",false
"20170109",true
"20170110",true
"20170111",true
"20170112",true
"20170113",true
"20170114",false
"20170115",false
"20170116",true
"20170117",true
"20170118",true
"20170119",true
"20170120",true
"20170121",false
"20170122",false
"20170123",true
"20170124",true
"20170125",true
"20170126",true
"20170127",false
"20170128",false
"20170129",false
"20170130",false
"20170131",false
"20170201",false
"20170202",false
"20170203",true
"20170204",false
"20170205",false
"20170206",true
"20170207",true
"20170208",true
"20170209",true
"20170210",true
"20170211",false
"20170212",false
"20170213",true
"20170214",true
"20170215",true
"20170216",true
"20170217",true
"20170218",false
"20170219",false
"20170220",true
"20170221",true
"20170222",true
"20170223",true
"20170224",true
"20170225",false
"20170226",false
"20170227",true
"20170228",true
"20170301",true
"20170302",true
"20170303",true
"20170304",false
"20170305",false
"20170306",true
"20170307",true
"20170308",true
"20170309",true
"20170310",true
"20170311",false
"20170312",false
"20170313",true
"20170314",true
"20170315",true
"20170316",true
"20170317",true
"20170318",false
"20170319",false
"20170320",true
"20170321",true
"20170322",true
"20170323",true
"20170324",true
"20170325",false
"20170326",false
"20170327",true
"20170328",true
"20170329",true
"20170330",true
"20170331",true
"20170401",false
"20170402",false
"20170403",false
"20170404",false
"20170405",true
"20170406",true
"20170407",true
"20170408",false
"20170409",false
"20170410",true
"20170411",true
"20170412",true
"20170413",true
"20170414",true
"20170415",false
"20170416",false
"20170417",true
"20170418",true
"20170419",true
"20170420",true
"20170421",true
"20170422",false
"20170423",false
"20170424",true
"20170425",true
"20170426",true
"20170427",true
"20170428",true
"20170429",false
"20170430",false
"20170501",false
"20170502",true
"20170503",true
"20170504",true
"20170505",true
"20170506",false
"20170507",false
"20170508",true
"20170509",true
"20170510",true
"20170511",true
"20170512",true
"20170513",false
"20170514",false
"20170515",true
"20170516",true
"20170517",true
"20170518",true
"20170519",true
"20170520",false
"20170521",false
"20170522",true
"20170523",true
"20170524",true
"20170525",true
"20170526",true
"20170527",false
"20170528",false
"20170529",false
"20170530",false
"20170531",true
"20170601",true
"20170602",true
"20170603",false
"20170604",false
"20170605",true
"20170606",true
"20180819",false
"20180820",true
"20180821",true
"20180822",true
"20180823",true
"20180824",true
"20180825",false
"20180826",false
"20180827",true
"20180828",true
"20180829",true
"20180830",true
"20180831",true
"20180901",false
"20180902",false
"20180903",true
"20180904",true
"20180905",true
"20180906",true
"20180907",true
"20180908",false
"20180909",false
"20180910",true
"20180911",true
"20180912",true
"20180913",true
"20180914",true
"20180915",false
"20180916",false
"20180917",true
"20180918",true
"20180919",true
"20180920",true
"20180921",true
"20180922",false
"20180923",false
"20180924",false
"20180925",true
"20180926",true
"20180927",true
"20180928",true
"20180929",false
"20180930",false
"20181001",false
"20181002",false
"20181003",false
"20181004",false
"20181005",false
"20181006",false
"20181007",false
"20181008",true
"20181009",true
"20181010",true
"20181011",true
"20181012",true
"20181013",false
"20181014",false
"20181015",true
"20181016",true
"20181017",true
"20181018",true
"20181019",true
"20181020",false
"20181021",false
"20181022",true
"20181023",true
"20181024",true
"20181025",true
"20181026",true
"20181027",false
"20181028",false
"20181029",true
"20181030",true
"20181031",true
"20181101",true
"20181102",true
"20181103",false
"20181104",false
"20181105",true
"20181106",true
"20181107",true
"20181108",true
"20181109",true
"20181110",false
"20181111",false
"20181112",true
"20181113",true
"20181114",true
"20181115",true
"20181116",true
"20181117",false
"20181118",false
"20181119",true
"20181120",true
"20181121",true
"20181122",true
"20181123",true
"20181124",false
"20181125",false
"20181126",true
"20181127",true
"20181128",true
"20181129",true
"20181130",true
"20181201",false
"20181202",false
"20181203",true
"20181204",true
"20181205",true
"20181206",true
"20181207",true
"20181208",false
"20181209",false
"20181210",true
"20181211",true
"20181212",true
"20181213",true
"20181214",true
"20181215",false
"20181216",false
"20181217",true
"20181218",true
"20181219",true
"20181220",true
"20181221",true
"20181222",false
"20181223",false
"20181224",true
"20181225",true
"20181226",true
"20181227",true
"20181228",true
"20181229",false
"20181230",false
"20181231",true
"20190101",false
"20190102",true
"20160317",true
"20160318",true
"20160319",false
"20160320",false
"20160321",true
"20160322",true
"20191028",true
"20191029",true
"20191030",true
"20170607",true
"20170608",true
"20170609",true
"20170610",false
"20170611",false
"20170612",true
"20170613",true
"20170614",true
"20170615",true
"20170616",true
"20170617",false
"20170618",false
"20170619",true
"20170620",true
"20170621",true
"20170622",true
"20170623",true
"20170624",false
"20170625",false
"20170626",true
"20170627",true
"20170628",true
"20170629",true
"20170630",true
"20170701",false
"20170702",false
"20170703",true
"20170704",true
"20170705",true
"20170706",true
"20170707",true
"20170708",false
"20170709",false
"20170710",true
"20170711",true
"20170712",true
"20170713",true
"20170714",true
"20170715",false
"20170716",false
"20170717",true
"20170718",true
"20170719",true
"20170720",true
"20170721",true
"20170722",false
"20170723",false
"20170724",true
"20170725",true
"20170726",true
"20170727",true
"20170728",true
"20170729",false
"20170730",false
"20170731",true
"20170801",true
"20170802",true
"20170803",true
"20170804",true
"20170805",false
"20170806",false
"20170807",true
"20170808",true
"20170809",true
"20170810",true
"20170811",true
"20170812",false
"20170813",false
"20170814",true
"20170815",true
"20170816",true
"20170817",true
"20170818",true
"20170819",false
"20170820",false
"20170821",true
"20170822",true
"20170823",true
"20170824",true
"20170825",true
"20170826",false
"20170827",false
"20170828",true
"20170829",true
"20170830",true
"20170831",true
"20170901",true
"20170902",false
"20170903",false
"20170904",true
"20170905",true
"20170906",true
"20170907",true
"20170908",true
"20170909",false
"20170910",false
"20170911",true
"20170912",true
"20170913",true
"20170914",true
"20170915",true
"20170916",false
"20170917",false
"20170918",true
"20170919",true
"20170920",true
"20170921",true
"20170922",true
"20170923",false
"20170924",false
"20170925",true
"20170926",true
"20170927",true
"20170928",true
"20170929",true
"20170930",false
"20171001",false
"20171002",false
"20171003",false
"20171004",false
"20171005",false
"20171006",false
"20171007",false
"20171008",false
"20171009",true
"20171010",true
"20171011",true
"20171012",true
"20171013",true
"20171014",false
"20171015",false
"20171016",true
"20171017",true
"20171018",true
"20171019",true
"20171020",true
"20171021",false
"20171022",false
"20171023",true
"20191024",true
"20191025",true
"20190107",true
"20171027",true
"20171028",false
"20171029",false
"20171030",true
"20171031",true
"20171101",true
"20171102",true
"20171103",true
"20200329",false
"20200330",true
"20171104",false
"20171105",false
"20171106",true
"20171107",true
"20171108",true
"20171109",true
"20171110",true
"20171111",false
"20171112",false
"20171113",true
"20171114",true
"20171115",true
"20171116",true
"20171117",true
"20171118",false
"20171119",false
"20171120",true
"20171121",true
"20171122",true
"20171123",true
"20171124",true
"20171125",false
"20171126",false
"20171127",true
"20171128",true
"20171129",true
"20171130",true
"20171201",true
"20171202",false
"20171203",false
"20171204",true
"20171205",true
"20171206",true
"20171207",true
"20171208",true
"20171209",false
"20171210",false
"20171211",true
"20171212",true
"20171213",true
"20171214",true
"20171215",true
"20171216",false
"20171217",false
"20171218",true
"20171219",true
"20171220",true
"20171221",true
"20171222",true
"20171223",false
"20171224",false
"20171225",true
"20171226",true
"20171227",true
"20171228",true
"20171229",true
"20171230",false
"20171231",false
"20180101",false
"20180102",true
"20180103",true
"20180104",true
"20180105",true
"20180106",false
"20180107",false
"20180108",true
"20180109",true
"20180110",true
"20180111",true
"20180112",true
"20180113",false
"20180114",false
"20180115",true
"20180116",true
"20180117",true
"20180118",true
"20180119",true
"20180120",false
"20180121",false
"20180122",true
"20180123",true
"20180124",true
"20180125",true
"20180126",true
"20180127",false
"20180128",false
"20180129",true
"20180130",true
"20180131",true
"20180201",true
"20180202",true
"20180203",false
"20180204",false
"20180205",true
"20180206",true
"20180207",true
"20180208",true
"20180209",true
"20180210",false
"20180211",false
"20180212",true
"20180213",true
"20180214",true
"20180215",false
"20180216",false
"20180217",false
"20180218",false
"20180219",false
"20180220",false
"20180221",false
"20180222",true
"20180223",true
"20180224",false
"20180225",false
"20180226",true
"20180227",true
"20180228",true
"20180301",true
"20180302",true
"20180303",false
"20180304",false
"20180305",true
"20180306",true
"20180307",true
"20180308",true
"20180309",true
"20180310",false
"20180311",false
"20180312",true
"20180313",true
"20180314",true
"20180315",true
"20180316",true
"20190103",true
"20190104",true
"20180319",true
"20180320",true
"20180321",true
"20180322",true
"20180323",true
"20180324",false
"20180325",false
"20180326",true
"20180327",true
"20180328",true
"20180329",true
"20180330",true
"20180331",false
"20180401",false
"20180402",true
"20180403",true
"20180404",true
"20180405",false
"20180406",false
"20180407",false
"20180408",false
"20180409",true
"20180410",true
"20180411",true
"20180412",true
"20180413",true
"20180414",false
"20180415",false
"20180416",true
"20180417",true
"20180418",true
"20180419",true
"20180420",true
"20180421",false
"20180422",false
"20180423",true
"20180424",true
"20180425",true
"20180426",true
"20180427",true
"20180428",false
"20180429",false
"20180430",false
"20180501",false
"20180502",true
"20180503",true
"20180504",true
"20180505",false
"20180506",false
"20180507",true
"20180508",true
"20180509",true
"20180510",true
"20180511",true
"20180512",false
"20180513",false
"20180514",true
"20180515",true
"20180516",true
"20180517",true
"20180518",true
"20180519",false
"20180520",false
"20180521",true
"20180522",true
"20180523",true
"20180524",true
"20180525",true
"20180526",false
"20180527",false
"20180528",true
"20180529",true
"20180530",true
"20180531",true
"20180601",true
"20180602",false
"20180603",false
"20180604",true
"20180605",true
"20180606",true
"20180607",true
"20180608",true
"20180609",false
"20180610",false
"20180611",true
"20180612",true
"20180613",true
"20180614",true
"20180615",true
"20180616",false
"20180617",false
"20180618",false
"20180619",true
"20180620",true
"20180621",true
"20180622",true
"20180623",false
"20180624",false
"20180625",true
"20180626",true
"20180627",true
"20180628",true
"20180629",true
"20180630",false
"20180701",false
"20180702",true
"20180703",true
"20180704",true
"20180705",true
"20180706",true
"20180707",false
"20180708",false
"20180709",true
"20180710",true
"20180711",true
"20180712",true
"20180713",true
"20180714",false
"20180715",false
"20180716",true
"20180717",true
"20180718",true
"20180719",true
"20180720",true
"20180721",false
"20180722",false
"20180723",true
"20180724",true
"20180725",true
"20180726",true
"20180727",true
"20180728",false
"20180729",false
"20180730",true
"20180731",true
"20180801",true
"20180802",true
"20180803",true
"20180804",false
"20180805",false
"20180806",true
"20180807",true
"20180808",true
"20180809",true
"20180810",true
"20180811",false
"20180812",false
"20180813",true
"20180814",true
"20180815",true
"20180816",true
"20180817",true
"20180818",false
"20160326",false
"20160327",false
"20160328",true
"20160329",true
"20160330",true
"20160331",true
"20160401",true
"20160402",false
"20160403",false
"20160404",false
"20160405",true
"20160406",true
"20160407",true
"20160408",true
"20160409",false
"20160410",false
"20160411",true
"20160412",true
"20160413",true
"20160414",true
"20160415",true
"20160416",false
"20160417",false
"20160418",true
"20160419",true
"20160420",true
"20160421",true
"20160422",true
"20160423",false
"20160424",false
"20160425",true
"20160426",true
"20160427",true
"20160428",true
"20160429",true
"20160430",false
"20160501",false
"20160502",false
"20160503",true
"20160504",true
"20160505",true
"20160506",true
"20160507",false
"20160508",false
"20160509",true
"20160510",true
"20160511",true
"20160512",true
"20160513",true
"20160514",false
"20160515",false
"20160516",true
"20160517",true
"20160518",true
"20160519",true
"20160520",true
"20160521",false
"20160522",false
"20160523",true
"20160524",true
"20160525",true
"20160526",true
"20160527",true
"20160528",false
"20160529",false
"20160530",true
"20160531",true
"20160601",true
"20160602",true
"20160603",true
"20160604",false
"20160605",false
"20160606",true
"20160607",true
"20160608",true
"20160609",false
"20160610",false
"20160611",false
"20160612",false
"20160613",true
"20160614",true
"20160615",true
"20160616",true
"20160617",true
"20160618",false
"20160619",false
"20160620",true
"20160621",true
"20160622",true
"20160623",true
"20160624",true
"20160625",false
"20160626",false
"20160627",true
"20160628",true
"20160629",true
"20160630",true
"20160701",true
"20160702",false
"20160703",false
"20160704",true
"20160705",true
"20160706",true
"20160707",true
"20160708",true
"20160709",false
"20160710",false
"20160711",true
"20160712",true
"20160713",true
"20160714",true
"20160715",true
"20160716",false
"20160717",false
"20160718",true
"20160719",true
"20160720",true
"20160721",true
"20160722",true
"20160723",false
"20160724",false
"20160725",true
"20160726",true
"20160727",true
"20160728",true
"20160729",true
"20160730",false
"20160731",false
"20160801",true
"20160802",true
"20160803",true
"20160804",true
"20160805",true
"20160806",false
"20160807",false
"20160808",true
"20160809",true
"20160810",true
"20160811",true
"20160812",true
"20160813",false
"20160814",false
"20160816",true
"20160817",true
"20160818",true
"20190105",false
"20190106",false
"20190108",true
"20190109",true
"20190110",true
"20190111",true
"20190112",false
"20190113",false
"20190114",true
"20190115",true
"20190116",true
"20190117",true
"20190118",true
"20190119",false
"20190120",false
"20190121",true
"20190122",true
"20190123",true
"20190124",true
"20190125",true
"20190126",false
"20190127",false
"20190128",true
"20190129",true
"20190130",true
"20190131",true
"20190201",true
"20190202",false
"20190203",false
"20190204",false
"20190205",false
"20190206",false
"20190207",false
"20190208",false
"20190209",false
"20190210",false
"20190211",true
"20190212",true
"20190213",true
"20190214",true
"20190215",true
"20190216",false
"20190217",false
"20190218",true
"20190219",true
"20190220",true
"20190221",true
"20190222",true
"20190223",false
"20190224",false
"20190225",true
"20190226",true
"20190227",true
"20190228",true
"20190301",true
"20190302",false
"20190303",false
"20190304",true
"20190305",true
"20190306",true
"20190307",true
"20190308",true
"20190309",false
"20190310",false
"20190311",true
"20190312",true
"20190313",true
"20190314",true
"20190315",true
"20190316",false
"20190317",false
"20190318",true
"20190319",true
"20190320",true
"20190321",true
"20190322",true
"20190323",false
"20190324",false
"20190325",true
"20190326",true
"20190327",true
"20190328",true
"20190329",true
"20190330",false
"20190331",false
"20190401",true
"20190402",true
"20190403",true
"20190404",true
"20190405",false
"20190406",false
"20190407",false
"20190408",true
"20190409",true
"20190410",true
"20190411",true
"20190412",true
"20190413",false
"20190414",false
"20190415",true
"20190416",true
"20190417",true
"20190418",true
"20190419",true
"20190420",false
"20190421",false
"20190422",true
"20190423",true
"20190424",true
"20190425",true
"20190426",true
"20190427",false
"20190428",false
"20190429",true
"20190430",true
"20190501",false
"20190502",false
"20190503",false
"20190504",false
"20190505",false
"20190506",true
"20190507",true
"20190508",true
"20190509",true
"20190510",true
"20190511",false
"20190512",false
"20190513",true
"20190514",true
"20190515",true
"20190516",true
"20190517",true
"20190518",false
"20190519",false
"20190520",true
"20190521",true
"20190522",true
"20190523",true
"20190524",true
"20190525",false
"20190526",false
"20190527",true
"20190528",true
"20190529",true
"20190530",true
"20190531",true
"20190601",false
"20191026",false
"20191027",false
"20191031",true
"20191101",true
"20191102",false
"20191103",false
"20191104",true
"20191105",true
"20191106",true
"20191107",true
"20191108",true
"20191109",false
"20191110",false
"20191111",true
"20191112",true
"20191113",true
"20191114",true
"20191115",true
"20191116",false
"20191117",false
"20191118",true
"20191119",true
"20191120",true
"20191121",true
"20191122",true
"20191123",false
"20191124",false
"20191125",true
"20191126",true
"20191127",true
"20191128",true
"20191129",true
"20191130",false
"20191201",false
"20191202",true
"20191203",true
"20191204",true
"20191205",true
"20191206",true
"20191207",false
"20191208",false
"20191209",true
"20191210",true
"20191211",true
"20191212",true
"20191213",true
"20191214",false
"20191215",false
"20191216",true
"20191217",true
"20191218",true
"20191219",true
"20191220",true
"20191221",false
"20191222",false
"20191223",true
"20191224",true
"20191225",true
"20191226",true
"20191227",true
"20191228",false
"20191229",false
"20191230",true
"20191231",true
"20200101",false
"20200102",true
"20200103",true
"20200104",false
"20200105",false
"20200106",true
"20200107",true
"20200108",true
"20200109",true
"20200110",true
"20200111",false
"20200112",false
"20200113",true
"20200114",true
"20200115",true
"20200116",true
"20200117",true
"20200118",false
"20200119",false
"20200120",true
"20200121",true
"20200122",true
"20200123",true
"20200124",false
"20200125",false
"20200126",false
"20200127",false
"20200128",false
"20200129",false
"20200130",false
"20200131",false
"20200201",false
"20200202",false
"20200203",true
"20200204",true
"20200205",true
"20200206",true
"20200207",true
"20200208",false
"20200209",false
"20200210",true
"20200211",true
"20200212",true
"20200213",true
"20200214",true
"20200215",false
"20200216",false
"20200217",true
"20200218",true
"20200219",true
"20200220",true
"20200221",true
"20200222",false
"20200223",false
"20200224",true
"20200225",true
"20200226",true
"20200227",true
"20200228",true
"20200229",false
"20200301",false
"20200302",true
"20200303",true
"20200304",true
"20200305",true
"20200306",true
"20200307",false
"20200308",false
"20200309",true
"20200310",true
"20200311",true
"20200312",true
"20200313",true
"20200314",false
"20200315",false
"20200316",true
"20200317",true
"20200318",true
"20200319",true
"20200320",true
"20200321",false
"20200322",false
"20200323",true
"20200324",true
"20200325",true
"20200326",true
"20200327",true
"20200328",false
"20200331",true
"20200401",true
"20200402",true
"20200403",true
"20200404",false
"20200405",false
"20200406",false
"20200407",true
"20200408",true
"20200409",true
"20200410",true
"20200411",false
"20200412",false
"20200413",true
"20200414",true
"20200415",true
"20200416",true
"20200417",true
"20200418",false
"20200419",false
"20200420",true
"20200421",true
"20200422",true
"20200423",true
"20200424",true
"20200425",false
"20200426",false
"20200427",true
"20200428",true
"20200429",true
"20200430",true
"20200501",false
"20200502",false
"20200503",false
"20200504",false
"20200505",false
"20200506",true
"20200507",true
"20200508",true
"20200509",false
"20200510",false
"20200511",true
"20200512",true
"20200513",true
"20200514",true
"20200515",true
"20200516",false
"20200517",false
"20200518",true
"20200519",true
"20200520",true
"20200521",true
"20200522",true
"20200523",false
"20200524",false
"20200525",true
"20200526",true
"20200527",true
"20200528",true
"20200529",true
"20200530",false
"20200531",false
"20200601",true
"20200602",true
"20200603",true
"20200604",true
"20200605",true
"20200606",false
"20200607",false
"20200608",true
"20200609",true
"20200610",true
"20200611",true
"20200612",true
"20200613",false
"20200614",false
"20200615",true
"20200616",true
"20200617",true
"20200618",true
"20200619",true
"20200620",false
"20200621",false
"20200622",true
"20200623",true
"20200624",true
"20200625",false
"20200626",false
"20200627",false
"20200628",false
"20200629",true
"20200630",true
"20200701",true
"20200702",true
"20200703",true
"20200704",false
"20200705",false
"20200706",true
"20200707",true
"20200708",true
"20200709",true
"20200710",true
"20200711",false
"20200712",false
"20200713",true
"20200714",true
"20200715",true
"20200716",true
"20200717",true
"20200718",false
"20200719",false
"20200720",true
"20200721",true
"20200722",true
"20200723",true
"20200724",true
"20200725",false
"20200726",false
"20200727",true
"20200728",true
"20200729",true
"20200730",true
"20200731",true
"20200801",false
"20200802",false
"20200803",true
"20200804",true
"20200805",true
"20200806",true
"20200807",true
"20200808",false
"20200809",false
"20200810",true
"20200811",true
"20200812",true
"20190602",false
"20190603",true
"20190604",true
"20190605",true
"20190606",true
"20190607",false
"20190608",false
"20190609",false
"20190610",true
"20190611",true
"20190612",true
"20190613",true
"20190614",true
"20190615",false
"20190616",false
"20190617",true
"20190618",true
"20190619",true
"20190620",true
"20190621",true
"20190622",false
"20190623",false
"20190624",true
"20190625",true
"20190626",true
"20190627",true
"20190628",true
"20190629",false
"20190630",false
"20190701",true
"20190702",true
"20190703",true
"20190704",true
"20190705",true
"20190706",false
"20190707",false
"20190708",true
"20190709",true
"20190710",true
"20190711",true
"20190712",true
"20190713",false
"20190714",false
"20190715",true
"20190716",true
"20190717",true
"20190718",true
"20190719",true
"20190720",false
"20190721",false
"20190722",true
"20190723",true
"20190724",true
"20190725",true
"20190726",true
"20190727",false
"20190728",false
"20190729",true
"20190730",true
"20190731",true
"20190801",true
"20190802",true
"20190803",false
"20190804",false
"20190805",true
"20190806",true
"20190807",true
"20190808",true
"20190809",true
"20190810",false
"20190811",false
"20190812",true
"20190813",true
"20190814",true
"20190815",true
"20190816",true
"20190817",false
"20190818",false
"20190819",true
"20190820",true
"20190821",true
"20190822",true
"20190823",true
"20190824",false
"20190825",false
"20190826",true
"20190827",true
"20190828",true
"20190829",true
"20190830",true
"20190831",false
"20190901",false
"20190902",true
"20190903",true
"20190904",true
"20190905",true
"20190906",true
"20190907",false
"20190908",false
"20190909",true
"20190910",true
"20190911",true
"20190912",true
"20190913",false
"20190914",false
"20190915",false
"20190916",true
"20190917",true
"20190918",true
"20190919",true
"20190920",true
"20190921",false
"20190922",false
"20190923",true
"20190924",true
"20190925",true
"20190926",true
"20190927",true
"20190928",false
"20190929",false
"20190930",true
"20191001",false
"20191002",false
"20191003",false
"20191004",false
"20191005",false
"20191006",false
"20191007",false
"20191008",true
"20191009",true
"20191010",true
"20191011",true
"20191012",false
"20191013",false
"20191014",true
"20191015",true
"20191016",true
"20191017",true
"20191018",true
"20191019",false
"20191020",false
"20191021",true
"20191022",true
"20191023",true
"20200813",true
"20200814",true
"20200815",false
"20200816",false
"20200817",true
"20200818",true
"20200819",true
"20200820",true
"20200821",true
"20200822",false
"20200823",false
"20200824",true
"20200825",true
"20200826",true
"20200827",true
"20200828",true
"20200829",false
"20200830",false
"20200831",true
"20200901",true
"20200902",true
"20200903",true
"20200904",true
"20200905",false
"20200906",false
"20200907",true
"20200908",true
"20200909",true
"20200910",true
"20200911",true
"20200912",false
"20200913",false
"20200914",true
"20200915",true
"20200916",true
"20200917",true
"20200918",true
"20200919",false
"20200920",false
"20200921",true
"20200922",true
"20200923",true
"20200924",true
"20200925",true
"20200926",false
"20200927",false
"20200928",true
"20200929",true
"20200930",true
"20201001",false
"20201002",false
"20201003",false
"20201004",false
"20201005",false
"20201006",false
"20201007",false
"20201008",false
"20201009",true
"20201010",false
"20201011",false
"20201012",true
"20201013",true
"20201014",true
"20201015",true
"20201016",true
"20201017",false
"20201018",false
"20201019",true
"20201020",true
"20201021",true
"20201022",true
"20201023",true
"20201024",false
"20201025",false
"20201026",true
"20201027",true
"20201028",true
"20201029",true
"20201030",true
"20201031",false
"20201101",false
"20201102",true
"20201103",true
"20201104",true
"20201105",true
"20201106",true
"20201107",false
"20201108",false
"20201109",true
"20201110",true
"20201111",true
"20201112",true
"20201113",true
"20201114",false
"20201115",false
"20201116",true
"20201117",true
"20201118",true
"20201119",true
"20201120",true
"20201121",false
"20201122",false
"20201123",true
"20201124",true
"20201125",true
"20201126",true
"20201127",true
"20201128",false
"20201129",false
"20201130",true
"20201201",true
"20201202",true
"20201203",true
"20201204",true
"20201205",false
"20201206",false
"20201207",true
"20201208",true
"20201209",true
"20201210",true
"20201211",true
"20201212",false
"20201213",false
"20201214",true
"20201215",true
"20201216",true
"20201217",true
"20201218",true
"20201219",false
"20201220",false
"20201221",true
"20201222",true
"20201223",true
"20201224",true
"20201225",true
"20201226",false
"20201227",false
"20201228",true
"20201229",true
"20201230",true
"20201231",true
"20210101",false
"20210102",false
"20210103",false
"20210104",true
"20210105",true
"20210106",true
"20210107",true
"20210108",true
"20210109",false
"20210110",false
"20210111",true
"20210112",true
"20210113",true
"20210114",true
"20210115",true
"20210116",false
"20210117",false
"20210118",true
"20210119",true
"20210120",true
"20210121",true
"20210122",true
"20210123",false
"20210124",false
"20210125",true
"20210126",true
"20210127",true
"20210128",true
"20210129",true
"20210130",false
"20210131",false
"20210201",true
"20210202",true
"20210203",true
"20210204",true
"20210205",true
"20210206",false
"20210207",false
"20210208",true
"20210209",true
"20210210",true
"20210211",false
"20210212",false
"20210213",false
"20210214",false
"20210215",false
"20210216",false
"20210217",false
"20210218",true
"20210219",true
"20210220",false
"20210221",false
"20210222",true
"20210223",true
"20210224",true
"20210225",true
"20210226",true
"20210227",false
"20210228",false
"20210301",true
"20210302",true
"20210303",true
"20210304",true
"20210305",true
"20210306",false
"20210307",false
"20210308",true
"20210309",true
"20210310",true
"20210311",true
"20210312",true
"20210313",false
"20210314",false
"20210315",true
"20210316",true
"20210317",true
"20210318",true
"20210319",true
"20210320",false
"20210321",false
"20210322",true
"20210323",true
"20210324",true
"20210325",true
"20210326",true
"20210327",false
"20210328",false
"20210329",true
"20210330",true
"20210331",true
"20210401",true
"20210402",true
"20210403",false
"20210404",false
"20210405",false
"20210406",true
"20210407",true
"20210408",true
"20210409",true
"20210410",false
"20210411",false
"20210412",true
"20210413",true
"20210414",true
"20210415",true
"20210416",true
"20210417",false
"20210418",false
"20210419",true
"20210420",true
"20210421",true
"20210422",true
"20210423",true
"20210424",false
"20210425",false
"20210426",true
"20210427",true
"20210428",true
"20210429",true
"20210430",true
"20210501",false
"20210502",false
"20210503",false
"20210504",false
"20210505",false
"20210506",true
"20210507",true
"20210508",false
"20210509",false
"20210510",true
"20210511",true
"20210512",true
"20210513",true
"20210514",true
"20210515",false
"20210516",false
"20210517",true
"20210518",true
"20210519",true
"20210520",true
"20210521",true
"20210522",false
"20210523",false
"20210524",true
"20210525",true
"20210526",true
"20210527",true
"20210528",true
"20210529",false
"20210530",false
"20210531",true
"20210601",true
"20210602",true
